Time,BUS10Va,BUS10Vb,BUS10Vc,BUS14Va,BUS14Vb,BUS14Vc,BUS6Va,BUS6Vb,BUS6Vc,L2Ia_FLT,L2Ib_FLT,L2Ic_FLT,L6Ia_FLT,L6Ib_FLT,L6Ic_FLT,L4Ia_FLT,L4Ib_FLT,L4Ic_FLT,UCM3PhXabc_0,UCM3PhXabc_1,UCM3PhXabc_2,UCM4PhXabc_0,UCM4PhXabc_1,UCM4PhXabc_2,UCM3Xabc_0,UCM3Xabc_1,UCM3Xabc_2,UCM4Xabc_0,UCM4Xabc_1,UCM4Xabc_2
1.6538895448E0,-10.510650391E3,17.298015625E3,3.310315918E3,-18.747142578E3,16.628591797E3,3.7250187988E3,-12.102385742E3,17.353619141E3,3.4937902832E3,-17.070481554E-3,15.797894448E-3,2.3553532083E-3,-129.82847595E0,20.563572645E-3,6.5198414959E-3,-11.505490169E-3,17.332773656E-3,3.4249420278E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-12.102385742E3,17.353619141E3,3.4937902832E3,-16.607589844E3,16.803783203E3,3.4480129395E3
1.6539395448E0,-10.669142578E3,17.123832031E3,3.6062145996E3,-18.867246094E3,16.422435547E3,4.0570529785E3,-12.246250977E3,17.174003906E3,3.8045649414E3,-17.199613154E-3,15.603285283E-3,2.6779903565E-3,-132.44029236E0,20.442379639E-3,6.8628638983E-3,-11.654886417E-3,17.155220732E-3,3.7301613484E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-12.246250977E3,17.174003906E3,3.8045649414E3,-16.74040625E3,16.602083984E3,3.7665751953E3
1.6539895448E0,-10.824400391E3,16.946027344E3,3.9010576172E3,-18.982257812E3,16.211217773E3,4.3882944336E3,-12.387856445E3,16.987875E3,4.113831543E3,-17.323644832E-3,15.402723104E-3,3.0005597509E-3,-135.0125885E0,20.317373797E-3,7.2036157362E-3,-11.801566929E-3,16.972191632E-3,4.0339967236E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-12.387856445E3,16.987875E3,4.113831543E3,-16.867935547E3,16.394400391E3,4.0850708008E3
1.6540395448E0,-10.976478516E3,16.764248047E3,4.1948105469E3,-19.092138672E3,15.995008789E3,4.7187304688E3,-12.527833008E3,16.794767578E3,4.4209360352E3,-17.442792654E-3,15.196379274E-3,3.3228914253E-3,-137.5438385E0,20.188041031E-3,7.542073261E-3,-11.94612775E-3,16.783356667E-3,4.3361177668E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-12.527833008E3,16.794767578E3,4.4209360352E3,-16.990244141E3,16.180954102E3,4.4034921875E3
1.6540895448E0,-11.125460938E3,16.578113281E3,4.4874448242E3,-19.196894531E3,15.773926758E3,5.0483217773E3,-12.666704102E3,16.594367188E3,4.7252944336E3,-17.557304353E-3,14.984523878E-3,3.6447891034E-3,-140.03291321E0,20.05383186E-3,7.878263481E-3,-12.088744901E-3,16.588283703E-3,4.6360576525E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-12.666704102E3,16.594367188E3,4.7252944336E3,-17.107501953E3,15.962039062E3,4.7217314453E3
1.6541395448E0,-11.271445312E3,16.387240234E3,4.7789389648E3,-19.296566406E3,15.548138672E3,5.3769975586E3,-12.804834961E3,16.386539062E3,5.0264355469E3,-17.667446285E-3,14.767543413E-3,3.9660246111E-3,-142.47906494E0,19.914185628E-3,8.2122506574E-3,-12.229866348E-3,16.386836767E-3,4.9336045049E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-12.804834961E3,16.386539062E3,5.0264355469E3,-17.219960938E3,15.738009766E3,5.0395878906E3
1.6541895448E0,-11.414532227E3,16.191266602E3,5.0692758789E3,-19.391220703E3,15.317848633E3,5.7046547852E3,-12.942398438E3,16.171359375E3,5.3240361328E3,-17.773471773E-3,14.545898885E-3,4.2863599956E-3,-144.88195801E0,19.768554717E-3,8.5441237316E-3,-12.369456701E-3,16.178838909E-3,5.2284598351E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-12.942398438E3,16.171359375E3,5.3240361328E3,-17.327921875E3,15.509283203E3,5.3567875977E3
1.6542395448E0,-11.55481543E3,15.98987793E3,5.358440918E3,-19.480953125E3,15.083295898E3,6.0311601562E3,-13.079355469E3,15.949120117E3,5.6179458008E3,-17.875608057E-3,14.320123941E-3,4.6055512503E-3,-147.24163818E0,19.616430625E-3,8.8739786297E-3,-12.507705949E-3,15.964441001E-3,5.5206138641E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-13.079355469E3,15.949120117E3,5.6179458008E3,-17.431701172E3,15.276321289E3,5.6730029297E3
1.6542895448E0,-11.692366211E3,15.782822266E3,5.6464208984E3,-19.565867188E3,14.844744141E3,6.3563535156E3,-13.215449219E3,15.720318359E3,5.9081948242E3,-17.974024639E-3,14.090780169E-3,4.9233632162E-3,-149.55844116E0,19.457364455E-3,9.2019019648E-3,-12.644301169E-3,15.743773431E-3,5.8099897578E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-13.215449219E3,15.720318359E3,5.9081948242E3,-17.531599609E3,15.039612305E3,5.9878823242E3
1.6543395448E0,-11.827226562E3,15.569928711E3,5.9331992188E3,-19.646072266E3,14.602467773E3,6.6800581055E3,-13.350229492E3,15.485628906E3,6.1949858398E3,-18.068838865E-3,13.858433813E-3,5.2395798266E-3,-151.83294678E0,19.290994853E-3,9.5279552042E-3,-12.779156677E-3,15.517281368E-3,6.0967993923E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-13.350229492E3,15.485628906E3,6.1949858398E3,-17.627869141E3,14.799650391E3,6.3010727539E3
1.6543895448E0,-11.95940918E3,15.351114258E3,6.2187495117E3,-19.721667969E3,14.356742188E3,7.0020854492E3,-13.483083984E3,15.245863281E3,6.4786733398E3,-18.160086125E-3,13.623617589E-3,5.5540092289E-3,-154.06588745E0,19.117053598E-3,9.852161631E-3,-12.911714613E-3,15.285350382E-3,6.3811638393E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-13.483083984E3,15.245863281E3,6.4786733398E3,-17.720693359E3,14.55690625E3,6.6122470703E3
1.6544395448E0,-12.088893555E3,15.126390625E3,6.5030302734E3,-19.792734375E3,14.107828125E3,7.3222460938E3,-13.613292969E3,15.00190332E3,6.7597275391E3,-18.247732893E-3,13.386793435E-3,5.8665010147E-3,-156.25810242E0,18.935395405E-3,10.174494237E-3,-13.041697443E-3,15.048627742E-3,6.6634509712E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-13.613292969E3,15.00190332E3,6.7597275391E3,-17.810164062E3,14.311795898E3,6.921125E3
1.6544895448E0,-12.215633789E3,14.895856445E3,6.7859765625E3,-19.859322266E3,13.855957031E3,7.6403603516E3,-13.740084961E3,14.754643555E3,7.0386860352E3,-18.331671134E-3,13.148329221E-3,6.1769373715E-3,-158.41043091E0,18.745994195E-3,10.494871996E-3,-13.168426231E-3,14.807617292E-3,6.9438829087E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-13.740084961E3,14.754643555E3,7.0386860352E3,-17.896277344E3,14.064662109E3,7.2274882812E3
1.6545395448E0,-12.339561523E3,14.65969043E3,7.0674951172E3,-19.921451172E3,13.601323242E3,7.9562646484E3,-13.862706055E3,14.504908203E3,7.3161040039E3,-18.41172576E-3,12.908462435E-3,6.4852521755E-3,-160.52360535E0,18.54894869E-3,10.81315428E-3,-13.291583396E-3,14.56299331E-3,7.2228615172E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-13.862706055E3,14.504908203E3,7.3161040039E3,-17.9789375E3,13.815744141E3,7.5311933594E3
1.6545895448E0,-12.460600586E3,14.418134766E3,7.3474580078E3,-19.979109375E3,13.344071289E3,8.2698212891E3,-13.980483398E3,14.253393555E3,7.5925E3,-18.487676978E-3,12.667301111E-3,6.791413296E-3,-162.59825134E0,18.344486132E-3,11.129147373E-3,-13.410539366E-3,14.315191656E-3,7.5005725957E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-13.980483398E3,14.253393555E3,7.5925E3,-18.057951172E3,13.565169922E3,7.832175293E3
1.6546395448E0,-12.578674805E3,14.171479492E3,7.6257001953E3,-20.032240234E3,13.084294922E3,8.5809228516E3,-14.09287793E3,14.000608398E3,7.8683085938E3,-18.559262156E-3,12.42479682E-3,7.0954351686E-3,-164.63482666E0,18.13294366E-3,11.442609131E-3,-13.525109738E-3,14.064728282E-3,7.7773164958E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.09287793E3,14.000608398E3,7.8683085938E3,-18.133060547E3,13.312944336E3,8.1304448242E3
1.6546895448E0,-12.69371582E3,13.920044922E3,7.9020224609E3,-20.080761719E3,12.822030273E3,8.8894941406E3,-14.199529297E3,13.746833984E3,8.1438383789E3,-18.626211211E-3,12.180771679E-3,7.3973610997E-3,-166.6335144E0,17.91475527E-3,11.753262021E-3,-13.63486331E-3,13.811809011E-3,8.053121157E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.199529297E3,13.746833984E3,8.1438383789E3,-18.203949219E3,13.058954102E3,8.4260830078E3
1.6547395448E0,-12.805672852E3,13.664162109E3,8.1761933594E3,-20.1245625E3,12.557258789E3,9.1954931641E3,-14.300286133E3,13.492102539E3,8.4192412109E3,-18.688257784E-3,11.934918351E-3,7.6972628012E-3,-168.59436035E0,17.690433189E-3,12.060800567E-3,-13.739866205E-3,13.556668535E-3,8.3280848339E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.300286133E3,13.492102539E3,8.4192412109E3,-18.270277344E3,12.802979492E3,8.7192246094E3
1.6547895448E0,-12.914518555E3,13.404158203E3,8.4479609375E3,-20.163507812E3,12.289916992E3,9.4989082031E3,-14.395210938E3,13.236205078E3,8.6944990234E3,-18.745157868E-3,11.686838232E-3,7.9952254891E-3,-170.51708984E0,17.460539937E-3,12.364912778E-3,-13.839966618E-3,13.299209066E-3,8.6020110175E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.395210938E3,13.236205078E3,8.6944990234E3,-18.331701172E3,12.544711914E3,9.0100439453E3
1.6548395448E0,-13.020248047E3,13.140341797E3,8.7170615234E3,-20.197462891E3,12.019902344E3,9.7997548828E3,-14.484571289E3,12.97871582E3,8.9694179688E3,-18.796715885E-3,11.436071247E-3,8.2913357764E-3,-172.40132141E0,17.225656658E-3,12.665289454E-3,-13.935511932E-3,13.039369136E-3,8.8747711852E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.484571289E3,12.97871582E3,8.9694179688E3,-18.387908203E3,12.28377832E3,9.2987324219E3
1.6548895448E0,-13.122879883E3,12.87299707E3,8.9832363281E3,-20.226283203E3,11.747087891E3,10.098064453E3,-14.5688125E3,12.719036133E3,9.2436455078E3,-18.842790276E-3,11.182139628E-3,8.5856774822E-3,-174.24647522E0,16.986358911E-3,12.961642817E-3,-14.026605524E-3,12.776793912E-3,9.1459564865E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.5688125E3,12.719036133E3,9.2436455078E3,-18.438632812E3,12.019775391E3,9.5854794922E3
1.6549395448E0,-13.222449219E3,12.602373047E3,9.2462431641E3,-20.24984375E3,11.471333008E3,10.393883789E3,-14.648516602E3,12.456462891E3,9.5166962891E3,-18.883306533E-3,10.924592614E-3,8.8783064857E-3,-176.05186462E0,16.743179411E-3,13.253718615E-3,-14.113804325E-3,12.511224486E-3,9.4152642414E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.648516602E3,12.456462891E3,9.5166962891E3,-18.483685547E3,11.752303711E3,9.8704472656E3
1.6549895448E0,-13.319001953E3,12.3286875E3,9.5058769531E3,-20.268037109E3,11.192503906E3,10.687257812E3,-14.724338867E3,12.190258789E3,9.7879912109E3,-18.918264657E-3,10.663042776E-3,9.1692581773E-3,-177.81674194E0,16.496589407E-3,13.541308232E-3,-14.197356068E-3,12.242192402E-3,9.6821635962E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.724338867E3,12.190258789E3,9.7879912109E3,-18.52296875E3,11.48099707E3,10.153755859E3
1.6550395448E0,-13.412587891E3,12.052119141E3,9.7619736328E3,-20.280785156E3,10.910487305E3,10.978222656E3,-14.796955078E3,11.919731445E3,10.056901367E3,-18.947731704E-3,10.397216305E-3,9.458521381E-3,-179.5403595E0,16.246974468E-3,13.824257068E-3,-14.277881943E-3,11.969423853E-3,9.9462922662E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.796955078E3,11.919731445E3,10.056901367E3,-18.556476562E3,11.2055625E3,10.435461914E3
1.6550895448E0,-13.503249023E3,11.772819336E3,10.014428711E3,-20.288050781E3,10.625201172E3,11.266800781E3,-14.866990234E3,11.644310547E3,10.322805664E3,-18.97183992E-3,10.126964189E-3,9.7460485995E-3,-181.22200012E0,15.994621441E-3,14.102468267E-3,-14.355607331E-3,11.69252675E-3,10.207130574E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.866990234E3,11.644310547E3,10.322805664E3,-18.584302734E3,10.925803711E3,10.715554688E3
1.6551395448E0,-13.591015625E3,11.490912109E3,10.263193359E3,-20.289828125E3,10.336610352E3,11.552988281E3,-14.934962891E3,11.363609375E3,10.585131836E3,-18.990779296E-3,9.8523069173E-3,10.031743906E-3,-182.86105347E0,15.739703551E-3,14.375907369E-3,-14.431047253E-3,11.411395855E-3,10.464394465E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-14.934962891E3,11.363609375E3,10.585131836E3,-18.606626953E3,10.641649414E3,10.993948242E3
1.6551895448E0,-13.675894531E3,11.206499023E3,10.508279297E3,-20.286154297E3,10.044734375E3,11.836751953E3,-15.001235352E3,11.077474609E3,10.843407227E3,-19.004764035E-3,9.5734102651E-3,10.315473191E-3,-184.45698547E0,15.482297167E-3,14.644597657E-3,-14.504252933E-3,11.12588495E-3,10.71770303E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.001235352E3,11.077474609E3,10.843407227E3,-18.623707031E3,10.353163086E3,11.270482422E3
1.6552395448E0,-13.757867188E3,10.919673828E3,10.749755859E3,-20.277105469E3,9.7496533203E3,12.118025391E3,-15.065981445E3,10.786006836E3,11.097290039E3,-19.014040008E-3,9.2906085774E-3,10.597061366E-3,-186.00941467E0,15.222371556E-3,14.9086155E-3,-14.575503767E-3,10.836182162E-3,10.966956615E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.065981445E3,10.786006836E3,11.097290039E3,-18.63584375E3,10.060553711E3,11.54493457E3
1.6552895448E0,-13.836889648E3,10.630518555E3,10.987737305E3,-20.26278125E3,9.4515078125E3,12.396709961E3,-15.129166992E3,10.489568359E3,11.34659375E3,-19.018841907E-3,9.0043609962E-3,10.876306333E-3,-187.51803589E0,14.959819615E-3,15.168081969E-3,-14.644582756E-3,10.542453267E-3,11.211993173E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.129166992E3,10.489568359E3,11.34659375E3,-18.643367188E3,9.7641650391E3,11.817032227E3
1.6553395448E0,-13.912883789E3,10.339119141E3,11.222374023E3,-20.2433125E3,9.1504921875E3,12.672672852E3,-15.190558594E3,10.188750977E3,11.591287109E3,-19.019387662E-3,8.7152356282E-3,11.152985506E-3,-188.98269653E0,14.694473706E-3,15.423150733E-3,-14.711495489E-3,10.245190933E-3,11.45293843E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.190558594E3,10.188750977E3,11.591287109E3,-18.646597656E3,9.4644628906E3,12.086466797E3
1.6553895448E0,-13.985746094E3,10.045567383E3,11.453837891E3,-20.218833984E3,8.8468505859E3,12.945757812E3,-15.24974707E3,9.8843349609E3,11.831492188E3,-19.015856087E-3,8.4238629788E-3,11.426865123E-3,-190.40328979E0,14.426131733E-3,15.673993155E-3,-14.775766991E-3,9.9448272958E-3,11.68984361E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.24974707E3,9.8843349609E3,11.831492188E3,-18.645826172E3,9.1620029297E3,12.352916992E3
1.6554395448E0,-14.055348633E3,9.7499609375E3,11.682308594E3,-20.189486328E3,8.5408613281E3,13.215786133E3,-15.306183594E3,9.5772197266E3,12.067454102E3,-19.008371979E-3,8.1308856606E-3,11.69771608E-3,-191.77973938E0,14.154584147E-3,15.920786187E-3,-14.837186784E-3,9.6420506015E-3,11.923018843E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.306183594E3,9.5772197266E3,12.067454102E3,-18.641287109E3,8.8573964844E3,12.616067383E3
1.6554895448E0,-14.121544922E3,9.4524130859E3,11.907955078E3,-20.155402344E3,8.2328251953E3,13.482568359E3,-15.359240234E3,9.2683466797E3,12.299509766E3,-18.997002393E-3,7.8369230032E-3,11.96531672E-3,-193.11196899E0,13.879644684E-3,16.163691878E-3,-14.895126224E-3,9.3374028802E-3,12.152649462E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.359240234E3,9.2683466797E3,12.299509766E3,-18.633138672E3,8.5512666016E3,12.875625E3
1.6555395448E0,-14.184180664E3,9.1530449219E3,12.130924805E3,-20.116691406E3,7.9230405273E3,13.745914062E3,-15.408264648E3,8.9586201172E3,12.528042969E3,-18.981745467E-3,7.5425039977E-3,12.229471467E-3,-194.39984131E0,13.601170853E-3,16.40285179E-3,-14.949300326E-3,9.0315826237E-3,12.379120104E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.408264648E3,8.9586201172E3,12.528042969E3,-18.621455078E3,8.2441923828E3,13.131331055E3
1.6555895448E0,-14.243099609E3,8.8519882812E3,12.351332031E3,-20.073435547E3,7.6117905273E3,14.005637695E3,-15.452645508E3,8.6488232422E3,12.753439453E3,-18.962541595E-3,7.2480496019E-3,12.490007095E-3,-195.64311218E0,13.319085352E-3,16.638366506E-3,-14.999088831E-3,8.7250405923E-3,12.602622621E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.452645508E3,8.6488232422E3,12.753439453E3,-18.606222656E3,7.9366708984E3,13.382977539E3
1.6556395448E0,-14.298157227E3,8.5493779297E3,12.569242188E3,-20.025683594E3,7.2993237305E3,14.261571289E3,-15.491873047E3,8.3395517578E3,12.976037109E3,-18.939264119E-3,6.9538154639E-3,12.746790424E-3,-196.84138489E0,13.033388183E-3,16.870297492E-3,-15.044298023E-3,8.4182899445E-3,12.823485769E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.491873047E3,8.3395517578E3,12.976037109E3,-18.587351562E3,7.6290649414E3,13.63040625E3
1.6556895448E0,-14.349226562E3,8.2453447266E3,12.784671875E3,-19.973447266E3,6.9858374023E3,14.513570312E3,-15.525583984E3,8.0311606445E3,13.19609082E3,-18.911750987E-3,6.6599007696E-3,12.999719009E-3,-197.99409485E0,12.744165026E-3,17.098652199E-3,-15.084474348E-3,8.1115104258E-3,13.041783124E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.525583984E3,8.0311606445E3,13.19609082E3,-18.564675781E3,7.3215742188E3,13.873512695E3
1.6557395448E0,-14.396213867E3,7.9400107422E3,12.997582031E3,-19.916699219E3,6.6714648438E3,14.761517578E3,-15.553599609E3,7.7237324219E3,13.413738281E3,-18.879802898E-3,6.3662156463E-3,13.248731382E-3,-199.10049438E0,12.451580726E-3,17.323385924E-3,-15.119650401E-3,7.8048901632E-3,13.257676736E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.553599609E3,7.7237324219E3,13.413738281E3,-18.537986328E3,7.014215332E3,14.112242188E3
1.6557895448E0,-14.43905957E3,7.6334780273E3,13.207881836E3,-19.855386719E3,6.3562705078E3,15.005331055E3,-15.575942383E3,7.4170703125E3,13.628982422E3,-18.843211234E-3,6.0725165531E-3,13.493801467E-3,-200.15963745E0,12.155871838E-3,17.544411123E-3,-15.149638057E-3,7.4982545339E-3,13.4710446E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.575942383E3,7.4170703125E3,13.628982422E3,-18.507050781E3,6.706815918E3,14.346582031E3
1.6558395448E0,-14.47775E3,7.3258212891E3,13.415430664E3,-19.789419922E3,6.0402475586E3,15.244957031E3,-15.592830078E3,7.1107207031E3,13.8416875E3,-18.801769242E-3,5.7784160599E-3,13.734932989E-3,-201.17044067E0,11.857328005E-3,17.761593685E-3,-15.174746513E-3,7.1914368309E-3,13.68183922E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.592830078E3,7.1107207031E3,13.8416875E3,-18.471628906E3,6.3990302734E3,14.576553711E3
1.6558895448E0,-14.512313477E3,7.0170820312E3,13.620047852E3,-19.718703125E3,5.7233227539E3,15.480375E3,-15.604658203E3,6.8040175781E3,14.051595703E3,-18.755294383E-3,5.4834280163E-3,13.972164132E-3,-202.13169861E0,11.556270532E-3,17.974775285E-3,-15.195056796E-3,6.88394811E-3,13.889741153E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.604658203E3,6.8040175781E3,14.051595703E3,-18.431507812E3,6.0903710938E3,14.802205078E3
1.6559395448E0,-14.542823242E3,6.7072651367E3,13.821525391E3,-19.643126953E3,5.4053676758E3,15.711589844E3,-15.611956055E3,6.4961533203E3,14.25834375E3,-18.703643233E-3,5.1870220341E-3,14.205544256E-3,-203.04212952E0,11.25302352E-3,18.183775246E-3,-15.211104415E-3,6.5753739327E-3,14.094535261E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.611956055E3,6.4961533203E3,14.25834375E3,-18.386513672E3,5.7802543945E3,15.02359668E3
1.6559895448E0,-14.569391602E3,6.3963378906E3,14.019637695E3,-19.562591797E3,5.0862148438E3,15.938626953E3,-15.615333984E3,6.1862636719E3,14.461507812E3,-18.646724522E-3,4.8886639997E-3,14.435146004E-3,-203.90046692E0,10.94789058E-3,18.388405442E-3,-15.223134309E-3,6.265073549E-3,14.295782894E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.615333984E3,6.1862636719E3,14.461507812E3,-18.336533203E3,5.4680620117E3,15.240796875E3
1.6560395448E0,-14.592160156E3,6.0842368164E3,14.214161133E3,-19.477009766E3,4.7656816406E3,16.161523438E3,-15.615420898E3,5.8735219727E3,14.660646484E3,-18.584510311E-3,4.5879003592E-3,14.661038294E-3,-204.70553589E0,10.641121306E-3,18.588487059E-3,-15.231771395E-3,5.9525948018E-3,14.493213966E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.615420898E3,5.8735219727E3,14.660646484E3,-18.281513672E3,5.1532041016E3,15.453870117E3
1.6560895448E0,-14.611289062E3,5.7708725586E3,14.404885742E3,-19.386326172E3,4.4435908203E3,16.380322266E3,-15.612796875E3,5.5572373047E3,14.855344727E3,-18.517032266E-3,4.2843767442E-3,14.88329377E-3,-205.45629883E0,10.332897305E-3,18.783861771E-3,-15.237259679E-3,5.6373835541E-3,14.686400071E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.612796875E3,5.5572373047E3,14.855344727E3,-18.221482422E3,4.8351889648E3,15.662876953E3
1.6561395448E0,-14.626941406E3,5.4561435547E3,14.591630859E3,-19.290513672E3,4.1197949219E3,16.595058594E3,-15.607933594E3,5.2369404297E3,15.045264648E3,-18.444402143E-3,3.977929242E-3,15.10196086E-3,-206.15196228E0,10.023308918E-3,18.974391744E-3,-15.240134671E-3,5.3191976622E-3,14.87515308E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,-15.607933594E3,5.2369404297E3,15.045264648E3,-18.156527344E3,4.513684082E3,15.867864258E3
